Supplier,File_Month,Origin_Country,Origin_City,Dest_Country,Destination,Container,Incoterms,Mode,O_Curr,O_Cost_NonHaz,O_Cost_Haz,Sea_Curr,Sea_Base,Sea_IMO,D_Curr,D_Cost_NonHaz,D_Cost_Haz,Transit_Days,Validity_Internal,Carrier,Comments
supplier2,202509,France,Huningue,Brazil,Santos,40DC/40HC,CPT,Rail,EUR,390,1400,EUR,326,29,0,0,0,27,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,China,Shanghai,20DC,CPT,Barge,EUR,43,848,USD,0,4,0,0,0,53,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Shanghai,20DC,CPT,Road,EUR,149,1610,USD,25,57,0,0,0,53,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Shanghai,20DC,CPT,Rail,EUR,178,965,USD,28,74,0,0,0,53,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Shanghai,40DC/40HC,CPT,Barge,EUR,373,399,USD,4,49,0,0,0,53,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Shanghai,40DC/40HC,CPT,Road,EUR,50,1814,USD,17,21,0,0,0,53,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Shanghai,40DC/40HC,CPT,Rail,EUR,82,1266,USD,7,12,0,0,0,53,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Mexico,Veracruz,20DC,CPT,Barge,EUR,34,768,USD,394,107,0,0,0,16,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,Mexico,Veracruz,20DC,CPT,Road,EUR,81,1686,USD,207,1,0,0,0,16,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,Mexico,Veracruz,20DC,CPT,Rail,EUR,391,759,USD,113,121,0,0,0,16,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,Mexico,Veracruz,40DC/40HC,CPT,Barge,EUR,492,534,USD,154,11,0,0,0,16,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,Mexico,Veracruz,40DC/40HC,CPT,Road,EUR,612,550,USD,540,6,0,0,0,16,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,Mexico,Veracruz,40DC/40HC,CPT,Rail,EUR,1033,538,USD,129,29,0,0,0,16,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,China,Xiamen,20DC,CPT,Barge,EUR,399,885,USD,1,55,0,0,0,55,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Xiamen,20DC,CPT,Road,EUR,342,1061,USD,8,8,0,0,0,55,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Xiamen,20DC,CPT,Rail,EUR,151,277,USD,49,41,0,0,0,55,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Xiamen,40DC/40HC,CPT,Barge,EUR,42,344,USD,45,43,0,0,0,55,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Xiamen,40DC/40HC,CPT,Road,EUR,226,933,USD,4,58,0,0,0,55,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Xiamen,40DC/40HC,CPT,Rail,EUR,976,316,USD,3,4,0,0,0,55,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,UAE,Abu Dhabi,20DC,CPT,Barge,EUR,230,894,USD,11,26,0,0,0,30,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,UAE,Abu Dhabi,20DC,CPT,Road,EUR,1230,1527,USD,264,106,0,0,0,30,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,UAE,Abu Dhabi,20DC,CPT,Rail,EUR,430,678,USD,124,20,0,0,0,30,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,UAE,Abu Dhabi,40DC/40HC,CPT,Barge,EUR,12,1111,USD,117,88,0,0,0,30,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,UAE,Abu Dhabi,40DC/40HC,CPT,Road,EUR,977,922,USD,63,75,0,0,0,30,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,UAE,Abu Dhabi,40DC/40HC,CPT,Rail,EUR,760,1187,USD,178,47,0,0,0,30,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,Yemen,Aden,20DC,CPT,Barge,0,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Yemen,Aden,20DC,CPT,Road,0,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Yemen,Aden,20DC,CPT,Rail,0,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Yemen,Aden,40DC/40HC,CPT,Barge,0,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Yemen,Aden,40DC/40HC,CPT,Road,0,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Yemen,Aden,40DC/40HC,CPT,Rail,0,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Turkey,Aliaga,20DC,CPT,Barge,EUR,322,1000,EUR,134,64,0,0,0,22,31/03/2026 00:00,CMA-CGM,0
supplier2,202509,France,Huningue,Turkey,Aliaga,20DC,CPT,Road,EUR,476,866,EUR,115,116,0,0,0,22,31/03/2026 00:00,CMA-CGM,0
supplier2,202509,France,Huningue,Turkey,Aliaga,20DC,CPT,Rail,EUR,170,1093,EUR,160,49,0,0,0,22,31/03/2026 00:00,CMA-CGM,0
supplier2,202509,France,Huningue,Turkey,Aliaga,40DC/40HC,CPT,Barge,EUR,346,671,EUR,12,4,0,0,0,24,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Turkey,Aliaga,40DC/40HC,CPT,Road,EUR,846,1480,EUR,77,2,0,0,0,24,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Turkey,Aliaga,40DC/40HC,CPT,Rail,EUR,878,1081,EUR,97,38,0,0,0,24,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Israel,Ashdod,20DC,CPT,Barge,EUR,67,533,EUR,428,53,0,0,0,0,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Israel,Ashdod,20DC,CPT,Road,EUR,7,1375,EUR,117,63,0,0,0,0,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Israel,Ashdod,20DC,CPT,Rail,EUR,335,79,EUR,228,25,0,0,0,0,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Israel,Ashdod,40DC/40HC,CPT,Barge,EUR,102,1146,EUR,384,56,0,0,0,0,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Israel,Ashdod,40DC/40HC,CPT,Road,EUR,2,1175,EUR,478,8,0,0,0,0,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Israel,Ashdod,40DC/40HC,CPT,Rail,EUR,798,52,EUR,714,39,0,0,0,0,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Paraguay,Asuncion,20DC,CPT,Barge,EUR,38,798,EUR,117,32,0,0,0,53,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Paraguay,Asuncion,20DC,CPT,Road,EUR,1135,1547,EUR,431,25,0,0,0,53,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Paraguay,Asuncion,20DC,CPT,Rail,EUR,65,457,EUR,18,19,0,0,0,53,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Paraguay,Asuncion,40DC/40HC,CPT,Barge,EUR,51,160,EUR,330,22,0,0,0,53,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Paraguay,Asuncion,40DC/40HC,CPT,Road,EUR,45,38,EUR,1234,32,0,0,0,53,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Paraguay,Asuncion,40DC/40HC,CPT,Rail,EUR,438,721,EUR,204,35,0,0,0,53,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,New Zealand,Auckland,20DC,CPT,Barge,EUR,29,552,USD,331,8,0,0,0,55,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,New Zealand,Auckland,20DC,CPT,Road,EUR,496,288,USD,624,31,0,0,0,55,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,New Zealand,Auckland,20DC,CPT,Rail,EUR,31,1180,USD,507,73,0,0,0,55,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,New Zealand,Auckland,40DC/40HC,CPT,Barge,EUR,361,1138,USD,4,59,0,0,0,55,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,New Zealand,Auckland,40DC/40HC,CPT,Road,EUR,193,1242,USD,719,20,0,0,0,55,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,New Zealand,Auckland,40DC/40HC,CPT,Rail,EUR,10,493,USD,522,28,0,0,0,55,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,Thailand,Bangkok,20DC,CPT,Barge,EUR,329,875,USD,62,46,0,0,0,40,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Thailand,Bangkok,20DC,CPT,Road,EUR,417,63,USD,24,32,0,0,0,40,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Thailand,Bangkok,20DC,CPT,Rail,EUR,82,796,USD,33,42,0,0,0,40,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Thailand,Bangkok,40DC/40HC,CPT,Barge,EUR,87,64,USD,68,74,0,0,0,40,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Thailand,Bangkok,40DC/40HC,CPT,Road,EUR,433,315,USD,48,57,0,0,0,40,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Thailand,Bangkok,40DC/40HC,CPT,Rail,EUR,93,70,USD,34,8,0,0,0,40,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Indonesia,Belawan,20DC,CPT,Barge,EUR,197,733,USD,110,47,0,0,0,36,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,Indonesia,Belawan,20DC,CPT,Road,EUR,62,538,USD,14,116,0,0,0,36,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,Indonesia,Belawan,20DC,CPT,Rail,EUR,9,788,USD,13,27,0,0,0,36,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,Indonesia,Belawan,40DC/40HC,CPT,Barge,EUR,6,742,USD,44,80,0,0,0,36,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,Indonesia,Belawan,40DC/40HC,CPT,Road,EUR,303,1589,USD,24,80,0,0,0,36,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,Indonesia,Belawan,40DC/40HC,CPT,Rail,EUR,184,722,USD,19,125,0,0,0,36,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,Australia,Brisbane,20DC,CPT,Barge,EUR,201,170,USD,599,1,0,0,0,52,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,Australia,Brisbane,20DC,CPT,Road,EUR,78,816,USD,77,1,0,0,0,52,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,Australia,Brisbane,20DC,CPT,Rail,EUR,325,861,USD,94,54,0,0,0,52,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,Australia,Brisbane,40DC/40HC,CPT,Barge,EUR,308,359,USD,163,3,0,0,0,62,31/03/2026 00:00,Evergreen,0
supplier2,202509,France,Huningue,Australia,Brisbane,40DC/40HC,CPT,Road,EUR,209,846,USD,52,4,0,0,0,62,31/03/2026 00:00,Evergreen,0
supplier2,202509,France,Huningue,Australia,Brisbane,40DC/40HC,CPT,Rail,EUR,343,1181,USD,17,6,0,0,0,62,31/03/2026 00:00,Evergreen,0
supplier2,202509,France,Huningue,Korea,Busan,20DC,CPT,Barge,EUR,611,801,USD,12,16,0,0,0,51,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Korea,Busan,20DC,CPT,Road,EUR,950,930,USD,46,47,0,0,0,51,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Korea,Busan,20DC,CPT,Rail,EUR,75,714,USD,31,8,0,0,0,51,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Korea,Busan,40DC/40HC,CPT,Barge,EUR,712,405,USD,8,48,0,0,0,51,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Korea,Busan,40DC/40HC,CPT,Road,EUR,43,316,USD,34,51,0,0,0,51,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Korea,Busan,40DC/40HC,CPT,Rail,EUR,126,820,USD,14,34,0,0,0,51,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Peru,Callao,20DC,CPT,Barge,EUR,39,687,EUR,102,31,0,0,0,37,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Peru,Callao,20DC,CPT,Road,EUR,40,20,EUR,76,27,0,0,0,37,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Peru,Callao,20DC,CPT,Rail,EUR,385,1196,EUR,305,36,0,0,0,37,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Peru,Callao,40DC/40HC,CPT,Barge,EUR,614,619,EUR,224,27,0,0,0,37,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Peru,Callao,40DC/40HC,CPT,Road,EUR,671,396,EUR,101,30,0,0,0,37,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Peru,Callao,40DC/40HC,CPT,Rail,EUR,359,1056,EUR,468,4,0,0,0,37,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Colombia,Cartagena,20DC,CPT,Barge,EUR,7,419,EUR,412,44,0,0,0,24,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Colombia,Cartagena,20DC,CPT,Road,EUR,15,53,EUR,366,39,0,0,0,24,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Colombia,Cartagena,20DC,CPT,Rail,EUR,349,482,EUR,111,31,0,0,0,24,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Colombia,Cartagena,40DC/40HC,CPT,Barge,EUR,4,545,EUR,146,22,0,0,0,24,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Colombia,Cartagena,40DC/40HC,CPT,Road,EUR,34,627,EUR,22,45,0,0,0,24,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Colombia,Cartagena,40DC/40HC,CPT,Rail,EUR,745,670,EUR,14,43,0,0,0,24,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Morocco,Casablanca,20DC,CPT,Barge,EUR,171,762,EUR,622,59,0,0,0,13,31/03/2026 00:00,CMA-CGM,0
supplier2,202509,France,Huningue,Morocco,Casablanca,20DC,CPT,Road,EUR,9,470,EUR,11,21,0,0,0,13,31/03/2026 00:00,CMA-CGM,0
supplier2,202509,France,Huningue,Morocco,Casablanca,20DC,CPT,Rail,EUR,168,860,EUR,246,113,0,0,0,13,31/03/2026 00:00,CMA-CGM,0
supplier2,202509,France,Huningue,Morocco,Casablanca,40DC/40HC,CPT,Barge,EUR,521,91,EUR,4,138,0,0,0,13,31/03/2026 00:00,CMA-CGM,0
supplier2,202509,France,Huningue,Morocco,Casablanca,40DC/40HC,CPT,Road,EUR,975,1585,EUR,412,45,0,0,0,13,31/03/2026 00:00,CMA-CGM,0
supplier2,202509,France,Huningue,Morocco,Casablanca,40DC/40HC,CPT,Rail,EUR,11,284,EUR,8,162,0,0,0,13,31/03/2026 00:00,CMA-CGM,0
supplier2,202509,France,Huningue,Vietnam,Cat Lai,20DC,CPT,Barge,EUR,0,942,USD,76,31,0,0,0,53,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Vietnam,Cat Lai,20DC,CPT,Road,EUR,84,1722,USD,60,0,0,0,0,53,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Vietnam,Cat Lai,20DC,CPT,Rail,EUR,48,80,USD,88,70,0,0,0,53,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Vietnam,Cat Lai,40DC/40HC,CPT,Barge,EUR,171,1066,USD,86,74,0,0,0,53,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Vietnam,Cat Lai,40DC/40HC,CPT,Road,EUR,239,149,USD,6,34,0,0,0,53,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Vietnam,Cat Lai,40DC/40HC,CPT,Rail,EUR,386,457,USD,39,39,0,0,0,53,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Dom. Republic,Caucedo,20DC,CPT,Barge,EUR,18,21,EUR,26,37,0,0,0,22,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Dom. Republic,Caucedo,20DC,CPT,Road,EUR,200,385,EUR,20,4,0,0,0,22,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Dom. Republic,Caucedo,20DC,CPT,Rail,EUR,291,1117,EUR,112,44,0,0,0,22,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Dom. Republic,Caucedo,40DC/40HC,CPT,Barge,EUR,35,430,EUR,126,43,0,0,0,22,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Dom. Republic,Caucedo,40DC/40HC,CPT,Road,EUR,783,524,EUR,339,50,0,0,0,22,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,Dom. Republic,Caucedo,40DC/40HC,CPT,Rail,EUR,384,1108,EUR,250,25,0,0,0,22,31/03/2026 00:00,COSCO,0
supplier2,202509,France,Huningue,China,Changzhou,20DC,DAP,Barge,EUR,175,830,USD,19,25,USD,444,296,73,31/03/2025 00:00,ONE,0
supplier2,202509,France,Huningue,China,Changzhou,20DC,DAP,Road,EUR,58,630,USD,183,23,USD,501,169,73,31/03/2025 00:00,ONE,0
supplier2,202509,France,Huningue,China,Changzhou,20DC,DAP,Rail,EUR,44,114,USD,101,17,USD,269,52,73,31/03/2025 00:00,ONE,0
supplier2,202509,France,Huningue,China,Changzhou,40DC/40HC,DAP,Barge,EUR,173,622,USD,54,28,USD,547,118,73,31/03/2025 00:00,ONE,0
supplier2,202509,France,Huningue,China,Changzhou,40DC/40HC,DAP,Road,EUR,622,517,USD,26,4,USD,405,273,73,31/03/2025 00:00,ONE,0
supplier2,202509,France,Huningue,China,Changzhou,40DC/40HC,DAP,Rail,EUR,110,1205,USD,2,40,USD,29,305,73,31/03/2025 00:00,ONE,0
supplier2,202509,France,Huningue,Bangladesh,Chattogram / Chittagong,20DC,CPT,Barge,EUR,25,644,USD,59,24,0,0,0,47,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Bangladesh,Chattogram / Chittagong,20DC,CPT,Road,EUR,244,1638,USD,364,37,0,0,0,47,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Bangladesh,Chattogram / Chittagong,20DC,CPT,Rail,EUR,131,103,USD,33,55,0,0,0,47,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Bangladesh,Chattogram / Chittagong,40DC/40HC,CPT,Barge,EUR,1,678,USD,165,6,0,0,0,47,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Bangladesh,Chattogram / Chittagong,40DC/40HC,CPT,Road,EUR,1350,493,USD,48,37,0,0,0,47,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Bangladesh,Chattogram / Chittagong,40DC/40HC,CPT,Rail,EUR,61,348,USD,241,26,0,0,0,47,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,USA,"Chester, PA (DAP)",20DC,DAP,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,USA,"Chester, PA (DAP)",20DC,DAP,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,USA,"Chester, PA (DAP)",20DC,DAP,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,USA,"Chester, PA (DAP)",40DC/40HC,DAP,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,USA,"Chester, PA (DAP)",40DC/40HC,DAP,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,USA,"Chester, PA (DAP)",40DC/40HC,DAP,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,USA,"Chicago, IL (rail ramp)",20DC,CPT,Barge,EUR,129,38,USD,784,13,0,0,0,29,31/03/2026 00:00,CMA-CGM,0
supplier2,202509,France,Huningue,USA,"Chicago, IL (rail ramp)",20DC,CPT,Road,EUR,393,1236,USD,809,82,0,0,0,29,31/03/2026 00:00,CMA-CGM,0
supplier2,202509,France,Huningue,USA,"Chicago, IL (rail ramp)",20DC,CPT,Rail,EUR,6,768,USD,2358,34,0,0,0,29,31/03/2026 00:00,CMA-CGM,0
supplier2,202509,France,Huningue,USA,"Chicago, IL (rail ramp)",40DC/40HC,CPT,Barge,EUR,483,239,USD,122,50,0,0,0,29,31/03/2026 00:00,CMA-CGM,0
supplier2,202509,France,Huningue,USA,"Chicago, IL (rail ramp)",40DC/40HC,CPT,Road,EUR,43,914,USD,1605,86,0,0,0,29,31/03/2026 00:00,CMA-CGM,0
supplier2,202509,France,Huningue,USA,"Chicago, IL (rail ramp)",40DC/40HC,CPT,Rail,EUR,63,317,USD,763,34,0,0,0,29,31/03/2026 00:00,CMA-CGM,0
supplier2,202509,France,Huningue,China,Chongqing,20DC,CPT,Barge,EUR,3,59,USD,381,74,0,0,0,55,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Chongqing,20DC,CPT,Road,EUR,254,368,USD,318,25,0,0,0,55,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Chongqing,20DC,CPT,Rail,EUR,273,507,USD,97,21,0,0,0,55,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Chongqing,40DC/40HC,CPT,Barge,EUR,28,676,USD,143,16,0,0,0,55,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Chongqing,40DC/40HC,CPT,Road,EUR,535,1020,USD,378,64,0,0,0,55,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Chongqing,40DC/40HC,CPT,Rail,EUR,177,646,USD,57,72,0,0,0,55,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,Panama,Cristobal,20DC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Panama,Cristobal,20DC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Panama,Cristobal,20DC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Panama,Cristobal,40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Panama,Cristobal,40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Panama,Cristobal,40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,China,Dafeng,20DC,CPT,Barge,EUR,53,289,USD,75,16,0,0,0,62,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Dafeng,20DC,CPT,Road,EUR,375,895,USD,171,22,0,0,0,62,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Dafeng,20DC,CPT,Rail,EUR,210,428,USD,159,22,0,0,0,62,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Dafeng,40DC/40HC,CPT,Barge,EUR,28,1143,USD,83,23,0,0,0,62,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Dafeng,40DC/40HC,CPT,Road,EUR,39,456,USD,41,23,0,0,0,62,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Dafeng,40DC/40HC,CPT,Rail,EUR,269,1428,USD,19,35,0,0,0,62,31/03/2026 00:00,ONE,0
supplier2,202509,France,Huningue,China,Dalian,20DC,CPT,Barge,EUR,397,323,USD,42,100,0,0,0,48,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,China,Dalian,20DC,CPT,Road,EUR,1272,1362,USD,12,106,0,0,0,48,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,China,Dalian,20DC,CPT,Rail,EUR,85,730,USD,11,49,0,0,0,48,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,China,Dalian,40DC/40HC,CPT,Barge,EUR,181,2,USD,8,147,0,0,0,48,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,China,Dalian,40DC/40HC,CPT,Road,EUR,598,935,USD,21,146,0,0,0,48,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,China,Dalian,40DC/40HC,CPT,Rail,EUR,68,327,USD,10,136,0,0,0,48,31/03/2026 00:00,MSC,0
supplier2,202509,France,Huningue,Turkey,Derince,20DC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Turkey,Derince,20DC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Turkey,Derince,20DC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Turkey,Derince,40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Turkey,Derince,40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Turkey,Derince,40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier2,202509,France,Huningue,Djibouti,Djibouti,20DC,CPT,Barge,EUR,40,108,USD,633,95,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,Djibouti,Djibouti,20DC,CPT,Road,EUR,1362,421,USD,257,73,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,Djibouti,Djibouti,20DC,CPT,Rail,EUR,68,1166,USD,258,71,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,Djibouti,Djibouti,40DC/40HC,CPT,Barge,EUR,253,373,USD,1891,22,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,Djibouti,Djibouti,40DC/40HC,CPT,Road,EUR,1005,852,USD,823,99,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,Djibouti,Djibouti,40DC/40HC,CPT,Rail,EUR,419,976,USD,0,96,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier2,202509,France,Huningue,India,Ennore,20DC,CPT,Barge,EUR,255,958,USD,70,138,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier2,202509,France,Huningue,India,Ennore,20DC,CPT,Road,EUR,45,1606,USD,120,217,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier2,202509,France,Huningue,India,Ennore,20DC,CPT,Rail,EUR,197,313,USD,190,156,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier2,202509,France,Huningue,India,Ennore,40DC/40HC,CPT,Barge,EUR,124,1008,USD,287,198,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier2,202509,France,Huningue,India,Ennore,40DC/40HC,CPT,Road,EUR,673,759,USD,6,212,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier2,202509,France,Huningue,India,Ennore,40DC/40HC,CPT,Rail,EUR,967,865,USD,121,159,0,0,0,41,31/03/2026 00:00,Hapag,0
